video_id,comment_id,parent_id,author,author_channel_id,text,like_count,reply_count,is_favorited,is_pinned,timestamp
1WEAJ-DFkHE,UgyRANn8_C00CZyY4XF4AaABAg,root,@russelnarendra,UCK0syHmq6mfCA2lGMxZEqQw,jimmy I'm just telling ya but in the $10.000 flight the airplane also have 2 floors and it's the same plane as the $25.000 flight it's the Airbus a380 the type of aircraft is the same but the experience is different depends on the airline,0,0,False,False,1784332800
1WEAJ-DFkHE,Ugz8G_4T2vQDXLoWumV4AaABAg,root,@MuhammadAli-bi7uy,UCqFmp8txTn_vRPVi9gFdqlA,"We all love karl,smom",2,0,False,False,1784332800
1WEAJ-DFkHE,Ugzj0Mo3ikTgpIZF4wt4AaABAg,root,@oliwiaoliwia6059,UChcv6dnCbjf2-MePZkMPa3w,Mr p to cytat,0,0,False,False,1784332800
1WEAJ-DFkHE,UgxnqGBvNqzUCVYkJDh4AaABAg,root,@oliwiaoliwia6059,UChcv6dnCbjf2-MePZkMPa3w,"Mister pizza 
Kidman😊❤🎉",0,0,False,False,1784332800
1WEAJ-DFkHE,Ugzs4b0dv1-E-hk2IDh4AaABAg,root,@SarrBaye-c4m,UCfSvNnTzo5WhfRjVYsiQ9jw,Pourquoi Mr Bean ne m'invites pas 😭,1,0,False,False,1784332800
1WEAJ-DFkHE,UgztcD4NvUawjU9V3E94AaABAg,root,@AlexisOrdoñez-z8s,UCe4iaM3yu0g3oqa5sP5lcoQ,MrBeast give me the opportunity to try the Feastables chocolates in my country there are no# MrBeast,1,0,False,False,1784332800
1WEAJ-DFkHE,Ugy6afxQ3HWEPjiz7Ix4AaABAg,root,@shakimirzaali3674,UC9-qtEor2wcAUmUppFydYzA,❤❤❤,0,0,False,False,1784332800
1WEAJ-DFkHE,Ugw5fNC7O0AjzZFOhPl4AaABAg,root,@VictorReyes-j4h,UCoWEJlgYKw2s-6tO7EuZsZg,Ojalá jimmy me invite,0,0,False,False,1784332800
1WEAJ-DFkHE,UgxoHYgox11zw3Viehl4AaABAg,root,@Lectura68,UC1CAOOY-Tswnj_QjnF3bhnw,Yo llevo 10 años subscrita y aun no me da nada,0,0,False,False,1784332800
1WEAJ-DFkHE,UgwLssDiUwWY9L1klHF4AaABAg,root,@colleenhamilton1476,UCI7d6sl8nuUXHe4jcSD_xKg,Nolan should date the flight attendant,0,0,False,False,1784332800
1WEAJ-DFkHE,Ugy2eNyxBDwqdz8Hs0B4AaABAg,root,@samirbrikho-de3hl,UCPpf9VNtV4NrjgMDYihYB6w,أنت رائع 😂😂❤❤❤😂😂,0,0,False,False,1784332800
1WEAJ-DFkHE,UgwNPcmMGSuTlYGUfNB4AaABAg,root,@VânTrầnThị-o6h,UCH7b7LasCw36zGr5ng4zyTg,Tôi đã đăng ký rồi sinh nhật của Mỹ,0,0,False,False,1784332800
1WEAJ-DFkHE,UgyqxilLHl3WbJWTtUJ4AaABAg,root,@cleidematos372,UC02V_7c4zCNhCkfKJrA8Y1g,ola,1,0,False,False,1784332800
1WEAJ-DFkHE,Ugyz1xQW7q0QQIU-QVJ4AaABAg,root,@sarahabdula4569,UCzrbQP1mKLAYlAaLXHhWuyQ, @MrBeast  come here in the Philippines and give me House and lot 😊😅,0,0,False,False,1784246400
1WEAJ-DFkHE,UgyROnsJT0pijuy0M-h4AaABAg,root,@2001pradeepkhansirfan,UC-90uXZXsr2ZW9BfgD2K_Tg,"Hello sir 
Please give 20000 indian rupees for study.i have no money I am a delivery boy. Next 3 month  my exam 
I have no money plz help me.
I am following all content every time .
I am struggling more than plz help me buddy.",0,0,False,False,1784246400
1WEAJ-DFkHE,UgwUajPsIb8tGriG6L94AaABAg,root,@SameerKhan-q6n2t,UCuiIkrUez8E8ynJjm7aUONQ,Ooo😮🎉👍👍👍👌,0,0,False,False,1784246400
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg,root,@MrBeast,UCX6OQ3DkcsbYNE6H8uQQuVA,"For those of you wondering, he was an Assasin in the military haha",164000,16,False,True,1689811200
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9nWANKQUVe7,Ugzfk8lCyXELhm-ddmt4AaABAg,@YodaOnDrugs,UClb3DlwEvhnpWC_Lw_jiqoA,Lol,5,0,False,False,1689811200
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66rA-nrRZnHGYi,Ugzfk8lCyXELhm-ddmt4AaABAg,@Salah.56555,UCk2xwEIsiBo6cEdOEkwmm1w,Hahahaha,4,0,False,False,1721433600
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9nW9954078G,Ugzfk8lCyXELhm-ddmt4AaABAg,@zilb,UC4G55hHL4WFWYVhaZHb-mbw,love you baby❤,3,0,False,False,1689811200
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9nWf3VibutI,Ugzfk8lCyXELhm-ddmt4AaABAg,@vazkyyy,UCFw95nH0Jf62uAYl_GJsWXQ,okk,3,0,False,False,1689811200
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9nW6_phCR-_,Ugzfk8lCyXELhm-ddmt4AaABAg,@leard69420,UCcM5qGWBLgBFLOQlaK9D1lg,truly the mrbeast moment of all time,992,1,False,False,1689811200
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66rA1BndezXHr5,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9nW6_phCR-_,@akkhan5510,UCvZxrGbr2YMi7hx5qur6ODg,​@leard694😢😢😂20,0,0,False,False,1721433600
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9nW6_lLaZPC,Ugzfk8lCyXELhm-ddmt4AaABAg,@VandadHandle,UCAZCfF7E4q9uwzyqqRCBQwg,32 seconds ago?!,1200,7,False,False,1689811200
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9zvI8DBAkr-,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9nW6_lLaZPC,@dinashkhagosh1765,UCMLeq_okmH5Hp1pU8Q9pt8w,❤​ @VandadHandle ,5,0,False,False,1721433600
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66rAVQpN_zszq3,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9nW6_lLaZPC,@hellofellaschickenhere,UC_GxnhwZtimVyjfmQaAFz5w,​ @VandadHandle 3 years ago,3,0,False,False,1776643200
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9zw7jGWBe0v,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9nW6_lLaZPC,@michelekelma,UCicVDto95Qxxnh_Y23AQwQw,​ @VandadHandle w😢😢😢😮😢😊❤,0,0,False,False,1721433600
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9zY2dYllwTf,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9nW6_lLaZPC,@user-ql7qt7ob3t,UCN7BmdiwyJisnatXUO8kiAQ, @VandadHandle 9 months ago,7,0,False,False,1721433600
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66rA0o9p8hloWV,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9nW6_lLaZPC,@Preppy._Mia.254,UCzoUn8MVchPf8z4ZkZVj3kg, @VandadHandle 11mo ago well almost a year ago,3,0,False,False,1721433600
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9w80tibR0Jz,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9nW6_lLaZPC,@lxnsd,UCCUJtKHGiLMT2SSDSH0X3ew, @VandadHandle  yea why?,1,0,False,False,1721433600
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66rA-6pnoMK8qg,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9nW6_lLaZPC,@M.halal38,UCjE9gNNFTN7tnYF0sjGBw6Q, @VandadHandle lol,0,0,False,False,1721433600
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9nWALhl-aqK,Ugzfk8lCyXELhm-ddmt4AaABAg,@falconwithanx2206,UC1iAjWpWubna2nDxYqvLIIA,Noice,2,0,False,False,1689811200
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9nWBzXuYNKN,Ugzfk8lCyXELhm-ddmt4AaABAg,@Yulai1990,UCWCLMhBIBIXklaHpArEhVNw,Mrbeast help me please 🙏,2,1,False,False,1689811200
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9nWCa11RrTC,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9nWBzXuYNKN,@loithachcaosoctrang1824,UCzRzhPSLRJHek7jCdCvhNYA, @Yulai1990  ☺️,5,0,False,False,1689811200
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9nWC-dp9jzy,Ugzfk8lCyXELhm-ddmt4AaABAg,@hencx1740,UCvIY0x-HlEMaY-ylsdSO2hw,mrbeast 6000!!!,2,0,False,False,1689811200
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9nWCPJD_7p7,Ugzfk8lCyXELhm-ddmt4AaABAg,@thebigguy0837,UCbz9-6YVsHfTH1gNBWeypvg,Lol,2,0,False,False,1689811200
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9nWCtGfgtM_,Ugzfk8lCyXELhm-ddmt4AaABAg,@M7777-d9l,UCMVWJrz_LXXwUM7KgQdfETw,oooooof,2,0,False,False,1689811200
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9nWD8CtxIgu,Ugzfk8lCyXELhm-ddmt4AaABAg,@BlueFlameSkuIl,UC6fp4q3VXtU5vNRdUEaissQ,LOL,2,0,False,False,1689811200
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9nWDhTiRP57,Ugzfk8lCyXELhm-ddmt4AaABAg,@yoinkedyt,UCUp18sxZWOCCGZRjmVSxniA,Uwu,2,0,False,False,1689811200
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9nWDuxo6N3P,Ugzfk8lCyXELhm-ddmt4AaABAg,@jjury9204,UCfPosrT-OVviDUYVK8RBmOQ,Oh thanks for the elaboration lmao😢,2,0,False,False,1689811200
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9nWESKvM0Ud,Ugzfk8lCyXELhm-ddmt4AaABAg,@Jazzie7444,UCok6T1NeD6-tHux8eAMFrqw,Haha,2,0,False,False,1689811200
YLt73w6criQ,Ugzfk8lCyXELhm-ddmt4AaABAg.9nW6UdWy66r9nWE_aj05YB,Ugzfk8lCyXELhm-ddmt4AaABAg,@bhashkardas06,UCwo2o9ycOzs1CBSGEMsKStw,Love from india Mr beast,2,0,False,False,1689811200
YLt73w6criQ,Ugw7z6fMynS1sA4QIRt4AaABAg,root,@SukhdeepSingh-mi2be,UCziG3jXRoN4eq651KbsymwQ,Mr Beast plz contact me help me brother,0,0,False,False,1784419200
YLt73w6criQ,UgwgTDdov6s5WV8qhIp4AaABAg,root,@MaheshKumar-n2f1i,UCXDJW1K1x6w_3Hxl46ZiAKQ,MR BEAST COME PAKISTAN,0,0,False,False,1784332800
YLt73w6criQ,UgxzQ7atlWYtGMjc6dZ4AaABAg,root,@johandry-v7c,UCHWxvcvOZWbOEbVGYXNPGtg,"“I knew there was something strange about that, because a murderer couldn’t be out on the streets here",0,0,False,False,1784332800
YLt73w6criQ,UgxXnBIwDSn_FjCbg9F4AaABAg,root,@shadow.gaga666,UCSZPcDqpE2Aae4lPTaSDoAQ,❤🖤🤍❤🖤🤍❤🖤🤍🤘🤘🤘,1,0,False,False,1784332800
YLt73w6criQ,UgxVLNhHe49FDOx8KWN4AaABAg,root,@BIBLE101WITHFAVOUR,UCFC7rNGvYvFFYPomMgyYVSA,So much money had sure been put into this production 🤯,0,0,False,False,1784246400
YLt73w6criQ,UgxV0QNGVVqHtbVP6Vx4AaABAg,root,@escorhythm,UCIk0pmAN_tAAZZRoUKTeoDg,"Hired a assassin to kill him❌️
Hired a assassin to fake stab him✅️",0,0,False,False,1784246400
YLt73w6criQ,UgzAk1VYO9El_RvINmF4AaABAg,root,@FaisalAhmad-n5d,UCNGvU8rYgh9Iz5_--aHSYGg,MrBeast pergi malayy,0,0,False,False,1784160000
YLt73w6criQ,UgwGYvRzDi3Wk0gsqR14AaABAg,root,@4xdgamerr,UCzh0nZzcOd6mQ6P9JgvRV9g,ANYONE WATCHING THIS VIDEO 2026🫵,6,0,False,False,1784160000
YLt73w6criQ,UgwXzbATDaLbrNhQB-R4AaABAg,root,@Anton-Music-111,UCmP9nIrBJoOaT41ILWH-RPA,Is he a Real Murderer?,0,0,False,False,1784160000
YLt73w6criQ,Ugyp1Svdb0Ruo0E_KGN4AaABAg,root,@IrvingJose-y8z,UCHQ1ZxvYzgusriuzGiZSbXA,😮Oooo que locura,0,0,False,False,1784073600
YLt73w6criQ,UgxtqwE28kYFRDoWZN94AaABAg,root,@PhoenixGlow-2004,UCOcpdeofUjqiE07M9dpblJQ,La parte en La que entro a la Bóveda Fue tan 😂😂😂😂😂😂,0,0,False,False,1784073600
YLt73w6criQ,UgzhlrADvbkVIreVPVl4AaABAg,root,@Cow-e4h9w,UCzvMuAW4qDUsBs6TRe1eKFQ,Mr beast hãy tài trợ cho tôi,0,0,False,False,1783987200
YLt73w6criQ,Ugy_IH7HxHsXGmh64EB4AaABAg,root,@b3d91,UCw036XCFYHbu2UQMEixx4qw,B,0,0,False,False,1783987200
YLt73w6criQ,Ugwpva2zfNad0HLvxad4AaABAg,root,@pro.1973,UCFzgsXSaC4315R8uZbOu4zQ,Soy el único español,0,0,False,False,1783987200
YLt73w6criQ,UgwJk_jQZnMzy9IGLut4AaABAg,root,@mairface,UCmhsu27daPthjW453z5iwGQ,I love how he always uses the car bag for the money,1,0,False,False,1783987200
YLt73w6criQ,UgwtyS1gLd2DQaPwIbZ4AaABAg,root,@VethumSanrith-t7i,UC8f7T_HFvQpunx_UxuCqiIw,No pain could be worse than being locked in a locker with Nolan:eliyaboi,0,0,False,False,1783900800
YLt73w6criQ,UgzNg3soiEWTcd_NFd54AaABAg,root,@alijmil9872,UCCovEge7ZURrppkIJRz070g,جيمي,0,0,False,False,1783900800
YLt73w6criQ,UgzrvCNzuCMuOff5_2F4AaABAg,root,@MokhesengTladi,UCiClF-rthjC_MNHztMlRrGA,"Since ""Real Assassin"" is now seen.He should be investigated😅",0,0,False,False,1783900800
YLt73w6criQ,UgxVoG3ErXWiBrRMG6F4AaABAg,root,@MarthaBrigada-v2k,UCpei-RQMyR5TC9GKVeO1BCw,Cómo que no era de goma 💀,0,0,False,False,1783900800
YLt73w6criQ,UgzTD8YqDVhGMv_m4Yt4AaABAg,root,@IkerFlores-l5f5j,UCCOCpFQAAEw9KHOSGUH6ZTg,Is someone here in 2026?1😁,0,0,False,False,1783900800
YLt73w6criQ,UgyAoH29gi28TvzCIVV4AaABAg,root,@soulpadeltenerife,UCtkbhaQNITTcy1j28dFQO8A,Gracias por tu ayuda 🎉,1,0,False,False,1783900800
YLt73w6criQ,UgyXyA4yKFWX32ZNSkl4AaABAg,root,@progressivehouse8530,UCyl0poIvhmM50OuNFTERoTg,"01:58 Bravo Six, operation start. (Korean Dubb)
Destroy the car!!!!!",0,0,False,False,1783900800
YLt73w6criQ,UgyH5uCtJmFVlTzjW1N4AaABAg,root,@مصطفىالغيراني-ط7ث,UCWW2vTFFpMDmhZhsbi4BX7A,مستر بين اذا انت رجلا اذهب الى ليبيا مدينه مصراته طمينه,0,0,False,False,1783814400
YLt73w6criQ,UgxmVo4HFDZRjJJgYLd4AaABAg,root,@jittimayothee2180,UCCr_DMkHjCHuqCF1x7_6GYA,ล่ากูดิกูไม่กลัว,0,0,False,False,1783814400
YLt73w6criQ,UgwQfFcrubUUA7ggDet4AaABAg,root,@MilenaCarl-c7b,UCG81077tlgu3xoIubCsbn8Q,Wirf den Peilsender wegg,0,0,False,False,1783814400
YLt73w6criQ,UgwUqILG3Bu_h16jkBR4AaABAg,root,@زائير47,UCPzjv3p6Bwgm2U0yzKPWnxA,هذه ليس صائد جوائز هذه ممثل,1,0,False,False,1783814400
YLt73w6criQ,Ugz3UVcNv5QckuDGa6N4AaABAg,root,@Théodore-n6c,UCZBzmtHtr3f_d5QQi1kp6vQ,Mr beast jadore des video peu têdre tu me partage 500 million euro pour mes enfan,0,0,False,False,1783814400
YLt73w6criQ,UgyoQlItlHUoqkDfor94AaABAg,root,@Meme_Gorg_ali,UCWEEUe_z_vEEHrA6Q8-nDhw,دوبله فارسی بهبههه,0,0,False,False,1783728000
YLt73w6criQ,UgxVKE91Rm5z9kex_h54AaABAg,root,@Puglooooo,UCFvrhf2OPEdBPkBUk5bK8uw,9:10 should be his pfp,0,0,False,False,1783728000
YLt73w6criQ,UgwkStr2-KhigBYdQZ94AaABAg,root,@kimchiKamkam,UCFwYTuVpWf0eS3lO0iEJ2sw,😂❤❤❤😮,0,0,False,False,1783728000
YLt73w6criQ,UgyZmDdYzx3qxmLzTEN4AaABAg,root,@EvelyneLomba,UCy3Z44J_nkYPCB9xUYuQBAw,Un assassin t'es Serieux t'es foutu ☠️☠️☠️☠️☠️☠️💀💀💀💀💀💀💀💀💀☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️💀💀💀💀💀💀💀,0,0,False,False,1783728000
YLt73w6criQ,UgzqiQa_UYHHvnWRyUB4AaABAg,root,@jayalakshmykv3753,UCUxzA_SRDYxzqBbNhY4kIpg,shouldnt have crushed that car u could have donated it instead of wasting it,0,0,False,False,1783728000
YLt73w6criQ,UgyUkSdryGild2tYv3h4AaABAg,root,@YohanaMaria-w6b,UCPo3I5reTXckiLivOrVkI-A,for assasinn,0,0,False,False,1783641600
YLt73w6criQ,UgyZ0fXsNCPqeAz_cIl4AaABAg,root,@1nw25_8,UC2a9yXHgaT5X4mtPfw32COw,1:11 😭,0,0,False,False,1783641600
YLt73w6criQ,Ugwt0uAzgvyaOndVfPN4AaABAg,root,@king0fkings225,UC_EK0gheWVhRA8Np4ttullA,MrBeast on top🌟🧿,0,0,False,False,1783641600
YLt73w6criQ,Ugy5xm83SCDT2IyCNL54AaABAg,root,@paulwananka8012,UCxXMuPCCHmIOUr_nPDEHO1g,what prouving he is a true assasin,0,0,False,False,1783641600
YLt73w6criQ,UgxHvG80kpp3-lvHi6N4AaABAg,root,@RitikaMandal-t9t4b,UCw6EvQjQjAz7YlGhBO8H4tQ,😊😊,0,0,False,False,1783641600
YLt73w6criQ,Ugzsxs7KAQ_rkPt5O6F4AaABAg,root,@GreemParkour,UC9qp0DhhDMlaqLWbiyU9Umw,Я русский,0,0,False,False,1783555200
YLt73w6criQ,Ugx3wPebvAg52yb5koF4AaABAg,root,@VibəSpill,UCS8mHN_8gXmgiJ5BQZkDptQ,What's this guy going to do next steak the moon 😂,0,0,False,False,1783555200
YLt73w6criQ,UgwrcpI5Uaz8o09f3BF4AaABAg,root,@DeepGlobe1,UCakm2lbYd-RmgKXaNg3G_ag,Mrbeast❤,0,0,False,False,1783468800
YLt73w6criQ,Ugyh7Egj3UoMf62R5jF4AaABAg,root,@Amir-e5h3e,UCRidrpfpL6Clnpm5xHlVshw,ویدئو رو دارم فارسی میبینم  مستر بیست دوست داریم,1,0,False,False,1783468800
YLt73w6criQ,UgycQ3PGYrRZBGYZ6at4AaABAg,root,@aviatsanychannel923,UCFLA37gZz9GDLA1DmUJySQw,I'm so happy,0,0,False,False,1783468800
YLt73w6criQ,UgyHu3WVkQwrcqLp71Z4AaABAg,root,@DianeBayonne,UCDIzOarn-0Dbt-FzgoS6Erg,Vidéo j' aime g,0,0,False,False,1783468800
YLt73w6criQ,UgzY0tF0uQaCn4_Mg7t4AaABAg,root,@DianeBayonne,UCDIzOarn-0Dbt-FzgoS6Erg,Groupe j' 🎉 je g,0,0,False,False,1783468800
YLt73w6criQ,UgwgYi7LMx4bdlttBp54AaABAg,root,@sigmabhaifamily,UC9H5UCrKcd43Zx-dP2_TTKA,0:41,0,0,False,False,1783468800
YLt73w6criQ,UgxAz_59B-ZvRIlI3rl4AaABAg,root,@n0ah-c00l-l1d,UCHy1ClGuvdadZ7psTIR7m2w,Why would you do this your literally risking your life,2,0,False,False,1783382400
YLt73w6criQ,Ugx-7h6luq2zTiItEK14AaABAg,root,@ShadowMelodyOfficial,UC-TzdcifoPVuRzpNR0YlFCQ,❤❤,0,0,False,False,1783382400
YLt73w6criQ,UgyDHH80XE9LAjxnnBl4AaABAg,root,@SamuelOjeme-o6b,UCOJH7KXVAwKXQltFcAWVNVQ,who is here 2026,0,0,False,False,1783382400
YLt73w6criQ,UgwC7FVtrTBItRcrijd4AaABAg,root,@IvanVicente-c3m,UCu4rNkrY4k4kz6xBB8_cHpw,Is someone here in June 6.2026,1,0,False,False,1783382400
YLt73w6criQ,UgxZyfbXz-cpbl-sDtN4AaABAg,root,@drbrains-o5b,UC32AT1L6ubftv2Y1jP07gjg,Like if you're here in 2026❤,0,0,False,False,1783382400
YLt73w6criQ,UgyiXLr55t4qCl-pcOh4AaABAg,root,@lasaventurasdealexei,UCESHAQRAG6Z2BQROGUMK9yQ,Lo mejor lo hace Mr. Beast,1,0,False,False,1783382400
YLt73w6criQ,UgzV37AnaCAj6uv1_654AaABAg,root,@ClaytonTang-y5j,UCypl3qxRBnGuMAdHxfraFVg,6:34 why did Mr. Beast literally flatten the bag when he said that there were money inside?,0,0,False,False,1783296000
YLt73w6criQ,Ugwn2ozbP_s02QfM-IB4AaABAg,root,@clementehernandez3104,UCS0-8eHBJSm83iA5Is2CdYA,Que le pasó a kal y chandler,0,0,False,False,1783296000
YLt73w6criQ,Ugy5_LD7zbuTE1qbvTl4AaABAg,root,@Animfil813,UCnNrLu_eRWPEsl3M2OD9upw,حاجی پشمام🎉,0,0,False,False,1783296000
YLt73w6criQ,Ugz0vAhJv3qbkHrc7BJ4AaABAg,root,@toxlove_shorts,UCKm7E_t6XP7h-_Vj81hSCQQ,😮😮😮😮😮😮😮😮😢,0,0,False,False,1783296000
YLt73w6criQ,UgyHoeJ2GTSuQ4rHvTh4AaABAg,root,@juliemartinez5650,UCfpcdSCXP0hnYYAmAvuWMqg,12:14,0,0,False,False,1783296000
YLt73w6criQ,Ugx4iBnb6Ck0alb0W9d4AaABAg,root,@ArtyaN_83,UCdk2AAeNwth6JkZPT4F_bsg,"Gilak sih😮 bagi duit nya dong mister, aku orang indo",0,0,False,False,1783296000
YLt73w6criQ,UgyYGzhKpiv_KGbpgqh4AaABAg,root,@chitogepansy1420,UCH7pO_fv3tlnGpzGJV7IMUA,LAST VIDEO TO HAVE MRBEAST OUTRO UNTIL 2 WEEKS AGO,0,0,False,False,1783296000
YLt73w6criQ,Ugx7NOW2eliN4qj8oAB4AaABAg,root,@lkgamer7043,UCkC3Enz1KY8Cl4M1CvuVxsQ,❤❤❤,0,0,False,False,1783296000
YLt73w6criQ,Ugwyuk-hRF3aECyHl6B4AaABAg,root,@idk_67_why,UCNA_SFgPkZJ6mlDUw6zc5Wg,crazy vid its like me watching a movie omgg  insane dezerve a sub,0,0,False,False,1783296000
YLt73w6criQ,UgxFJf7DoG2H8D6GIVR4AaABAg,root,@MiroBuritica,UCQAKGZBB5PqqfvkpaQbBnug,Jajajajaj yimi tiene un tanque de guerra el asesino estaba convencido de poder hacerlo fácil,0,0,False,False,1783296000
YLt73w6criQ,Ugza5DzY6q4CmOKPNqp4AaABAg,root,@Eliza_1Editz,UCfgT3QCzjLvEChNlpRo1xBQ,Idea is noice banger,0,0,False,False,1783296000
YLt73w6criQ,UgxyCHMYgsvSxMmeC4x4AaABAg,root,@Pianokid-m5e,UCWGaQybg375cOSZRmcj94Vg,Hi,1,0,False,False,1783296000
YLt73w6criQ,UgxYf5Jm59eKA8bjzJN4AaABAg,root,@Samuel-s4x3r,UCuSqgS2zWmI12Zepie859VA,Bro...,0,0,False,False,1783296000
YLt73w6criQ,UgzIB9KiQswCnCr6Qql4AaABAg,root,@shortgabut5122,UCuD6o8f9hOHbIsFfrvcy46Q,Absenn,0,0,False,False,1783296000
YLt73w6criQ,Ugzq6I2ulzzhAAy8Plp4AaABAg,root,@أنسصادق-ش8ب,UCzxGbCJKb60ezKXOB1jiKZw,"English:

Hi MrBeast! 👋

My name is Anas, and I'm from Yemen. 🇾🇪
I hope to meet you one day. You inspire me to dream big and create new ideas. Thank you for everything you do. I wish you continued success!",2,0,False,False,1783296000
YLt73w6criQ,UgwA_LUvKhPrIQQJqR54AaABAg,root,@أنسصادق-ش8ب,UCzxGbCJKb60ezKXOB1jiKZw,"I hope to meet you someday, MrBeast. You are my inspiration and I really admire your videos and what you do.",0,0,False,False,1783296000
YLt73w6criQ,UgxeTH3tntqUFG3FFcl4AaABAg,root,@أنسصادق-ش8ب,UCzxGbCJKb60ezKXOB1jiKZw,"I hope to meet you someday, MrBeast. You are my inspiration and I really admire your videos and what you do.",0,0,False,False,1783296000
YLt73w6criQ,Ugx-jicqNTPbfndvBt94AaABAg,root,@AnoRwatz-e5z,UCysZ63h97FbzCukHIqmKwIg,Just started watching ur vids and bro ur crazy and cool at the same time 😁this was nice even tho it was a rubber knife,0,0,False,False,1783296000
YLt73w6criQ,UgyliLyZ8uR6OkVPN7B4AaABAg,root,@tailormafj,UCYQrw3w8V5ETMr-r-bNl-Pg,Watching from Ghana 🇬🇭,0,0,False,False,1783296000
YLt73w6criQ,Ugx9OIBeub7gmpeFp4p4AaABAg,root,@worldcup123-s2b,UCCS92aIJH4B8ZaNpWrYGWAw,Mr beast is playing with his life,1,0,False,False,1783296000
YLt73w6criQ,UgxoEqhqyassFqyW45Z4AaABAg,root,@Novaqrono,UC4B2p7WY1NUfh5TY1stUv4Q,У убийцы такое лицо будто он не хочет здесь находиться и его все достало,0,0,False,False,1783296000
YLt73w6criQ,Ugy3z5ip2JcLZ9E0W814AaABAg,root,@MuhammadHussainTechnologywala,UCt6IKKglHrOzSphtO9AI0yA,Is someone here in July 2026😂😅,3,0,False,False,1783296000
YLt73w6criQ,UgzdbfEUS4931WYFOyh4AaABAg,root,@MohammadAminDehakiTorogh-c8d1t,UCNaaoeM778VjnTmn-KKAKRA,این ویدیو های قدیمیت رو کانال های یوتیوب ایرانی دوبله فارسی کردن,0,0,False,False,1783296000
gHzuabZUd6c,UgzmHdSg2-YPdV7gPiR4AaABAg,root,@BristyMondal-r3w,UCJwDVugfNYvFVnHwrhiZxsQ,মিস্টার বিস্ট আপনি একটি হেলিকপ্টার উড়ান❤❤❤❤❤❤❤❤❤,0,0,False,False,1784440800
gHzuabZUd6c,UgypMWYZURJpGsI-HcN4AaABAg,root,@Bardyasoccers,UCDGrxPQUe13BKRbDW920rsg,مبینا خدابنده😂,0,0,False,False,1784408400
gHzuabZUd6c,UgyaDNEHKonbwj8eCpZ4AaABAg,root,@FazalLatif-h7l,UCgVd-BpsUw9n_JRwByU6PqA,Kaun kaun India aur Pakistan se dekh raha hai answer me,0,0,False,False,1784390400
